@relation 'AllIssues_rxjava-weka.filters.unsupervised.attribute.Remove-R2-3,7,11-12'

@attribute id numeric
@attribute title string
@attribute body string
@attribute commentsBodies string
@attribute repo {RxJava}
@attribute isPullRequest {false,true}
@attribute isLabeled {false,true}
@attribute 'Label bug' {false,true}

@data
10113055,'Operator FromAsyncPattern','http msdn microsoft com en us library hh211609 v vs 103 aspx http msdn microsoft com en us library hh212031 v vs 103 aspx http msdn microsoft com en us library hh229082 v vs 103 aspx http msdn microsoft com en us library hh229412 v vs 103 aspx http msdn microsoft com en us library hh211747 v vs 103 aspx http msdn microsoft com en us library hh229591 v vs 103 aspx http msdn microsoft com en us library hh211886 v vs 103 aspx http msdn microsoft com en us library hh244234 v vs 103 aspx http msdn microsoft com en us library hh229932 v vs 103 aspx http msdn microsoft com en us library hh229310 v vs 103 aspx http msdn microsoft com en us library hh228969 v vs 103 aspx http msdn microsoft com en us library hh229364 v vs 103 aspx http msdn microsoft com en us library hh211735 v vs 103 aspx http msdn microsoft com en us library hh211688 v vs 103 aspx http msdn microsoft com en us library hh229052 v vs 103 aspx http msdn microsoft com en us library hh229172 v vs 103 aspx http msdn microsoft com en us library hh229266 v vs 103 aspx http msdn microsoft com en us library hh211975 v vs 103 aspx http msdn microsoft com en us library hh229724 v vs 103 aspx http msdn microsoft com en us library hh211982 v vs 103 aspx http msdn microsoft com en us library hh211893 v vs 103 aspx http msdn microsoft com en us library hh229544 v vs 103 aspx http msdn microsoft com en us library hh229074 v vs 103 aspx http msdn microsoft com en us library hh229398 v vs 103 aspx http msdn microsoft com en us library hh211651 v vs 103 aspx http msdn microsoft com en us library hh244245 v vs 103 aspx http msdn microsoft com en us library hh211847 v vs 103 aspx http msdn microsoft com en us library hh229623 v vs 103 aspx http msdn microsoft com en us library hh229473 v vs 103 aspx http msdn microsoft com en us library hh229393 v vs 103 aspx','I think we don t have an equivalent concept in Java for this maybe NIO2 To adapt these one would need to implement a new mini begin end framework in parallel to the Observable Observer itself Thoughts I think we should skip this Anything relating to IO events for example should be in separate contrib modules such as Android Swing NIO',RxJava,false,true,false
10113072,'Operator FromEvent','http msdn microsoft com en us library hh244301 v vs 103 aspx http msdn microsoft com en us library hh211795 v vs 103 aspx http msdn microsoft com en us library hh229271 v vs 103 aspx http msdn microsoft com en us library hh229241 v vs 103 aspx','I think these are for NET events Java doesn t have its events on a single base neither the interfaces nor the add remove functionality Closing as this doesn t particularly apply We are instead doing this type of work in contrib modules such as for Android and Swing',RxJava,false,true,false
10113102,'Operator FromEventPattern','http msdn microsoft com en us library hh211803 v vs 103 aspx http msdn microsoft com en us library hh229424 v vs 103 aspx http msdn microsoft com en us library hh229221 v vs 103 aspx http msdn microsoft com en us library hh229251 v vs 103 aspx http msdn microsoft com en us library hh229705 v vs 103 aspx http msdn microsoft com en us library hh229017 v vs 103 aspx http msdn microsoft com en us library hh211731 v vs 103 aspx http msdn microsoft com en us library hh229922 v vs 103 aspx','I think this is the same case as #47 Closing as this doesn t particularly apply We are instead doing this type of work in contrib modules such as for Android and Swing',RxJava,false,true,false
10113165,'Operator Generate','http msdn microsoft com en us library hh229642 v vs 103 aspx http msdn microsoft com en us library hh229270 v vs 103 aspx http msdn microsoft com en us library hh212066 v vs 103 aspx http msdn microsoft com en us library hh212014 v vs 103 aspx http msdn microsoft com en us library hh244290 v vs 103 aspx http msdn microsoft com en us library hh211794 v vs 103 aspx','As per @headinthebox this is really only used in demos and super complicated and thus should not be added to RxJava Anything that can be done via generate should instead be done inside Observable create OnSubscribeFunc f optionally with a Scheduler',RxJava,false,true,false
10113174,'Operator GetEnumerator','http msdn microsoft com en us library hh211873 v vs 103 aspx','',RxJava,false,true,false
10113219,'Operator GroupBy','http msdn microsoft com en us library hh229301 v vs 103 aspx http msdn microsoft com en us library hh229261 v vs 103 aspx http msdn microsoft com en us library hh212069 v vs 103 aspx http msdn microsoft com en us library hh229578 v vs 103 aspx','',RxJava,false,true,false
10113229,'Operator GroupByUntil','http msdn microsoft com en us library hh211932 v vs 103 aspx http msdn microsoft com en us library hh229872 v vs 103 aspx http msdn microsoft com en us library hh229433 v vs 103 aspx http msdn microsoft com en us library hh229392 v vs 103 aspx','groupByUntil is implemented If we need want other overloads they can come via new issues',RxJava,false,true,false
10113239,'Operator GroupJoin','http msdn microsoft com en us library hh244235 v vs 103 aspx',Implemented,RxJava,false,true,false
10113245,'Operator IgnoreElements','http msdn microsoft com en us library hh229242 v vs 103 aspx','',RxJava,false,true,false
10113886,'Operator Interval','http msdn microsoft com en us library hh229027 v vs 103 aspx http msdn microsoft com en us library hh228911 v vs 103 aspx','It seems like Interval shares logic with the Timer from issue #92 Interval could be implemented as a Timer call http msdn microsoft com en us library hh229652 v vs 103 aspx with dueTime 0 Sure as soon as Timer is implemented or schedulers can do periodic scheduling the implementation of Interval will get a lot simpler Is the interval operator intended to work if there are several subscribers It looks as if this was simply forgotten Actually I m not sure whether interval itself should or shouldn t support this However you should always be able to use publish connect If that doesn t work then there s definitely something wrong I can go check that later I probably didn t think of that when implementing it I just tried it out in C# This code static void Main var oneNumberPerSecond Observable Interval TimeSpan FromSeconds 1 Take 5 oneNumberPerSecond Subscribe x Console WriteLine subscriber 1 got x oneNumberPerSecond Subscribe x Console WriteLine subscriber 2 got x Console ReadLine produces this output subscriber 2 got 0 subscriber 1 got 0 subscriber 2 got 1 subscriber 1 got 1 subscriber 2 got 2 subscriber 1 got 2 subscriber 2 got 3 subscriber 1 got 3 subscriber 2 got 4 subscriber 1 got 4 So I think we should update the RxJava version to support multiple subscribers Compare to Java Code public static void main String args Observable Long oneNumberPerSecond Observable interval 1 TimeUnit SECONDS take 5 oneNumberPerSecond subscribe new Action1 Long public void call Long x System out println subscriber 1 got x oneNumberPerSecond subscribe new Action1 Long public void call Long x System out println subscriber 2 got x Output subscriber 1 got 0 subscriber 2 got 1 subscriber 1 got 2 subscriber 2 got 3 subscriber 1 got 4 subscriber 2 got 5 subscriber 1 got 6 subscriber 2 got 7 subscriber 1 got 8 subscriber 2 got 9 I think this will be used a lot for small examples and so it should be fixed soon @benjchristensen could you please reopen this issue What does Rx NET do when you wait a bit before subscribing the second time Will it do this subscriber 1 got 0 subscriber 1 got 1 subscriber 1 got 2 subscriber 2 got 2 subscriber 1 got 3 subscriber 2 got 3 subscriber 1 got 4 subscriber 2 got 4 Or will it still start at 0 with subscriber 2 I added a first test for that use case here https github com jmhofer RxJava commit 2fe6da751957b41dd1b89083ec3aaed940042065 It fails as expected from your comment above The Rx Design Guidelines 5 10 say As many observable sequences are cold see cold vs hot on Channel 9 each subscription will have a separate set of side effects Certain situations require that these side effects occur only once The Publish operator provides a mechanism to share subscriptions by broadcasting a single subscription to multiple subscribers So I guess it would be okay for the second subscriber to always start at 0 too when subscribing to the same observable later and not using publish connect There are probably other operators that are affected by this too because multiple subscribers are currently normally not getting tested by the unit tests Here s another example from C# static void Main var oneNumberPerSecond Observable Interval TimeSpan FromSeconds 1 Take 5 var watch new Stopwatch watch Start Thread Sleep 2200 Console WriteLine subscriber 1 subscribes at t watch ElapsedMilliseconds oneNumberPerSecond Subscribe x Console WriteLine subscriber 1 got x at t watch ElapsedMilliseconds Thread Sleep 1300 Console WriteLine subscriber 2 subscribes at t watch ElapsedMilliseconds oneNumberPerSecond Subscribe x Console WriteLine subscriber 2 got x at t watch ElapsedMilliseconds Console ReadLine outputs subscriber 1 subscribes at t 2200 subscriber 1 got 0 at t 3322 subscriber 2 subscribes at t 3615 subscriber 1 got 1 at t 4319 subscriber 2 got 0 at t 4642 subscriber 1 got 2 at t 5329 subscriber 2 got 1 at t 5643 subscriber 1 got 3 at t 6331 subscriber 2 got 2 at t 6643 subscriber 1 got 4 at t 7344 subscriber 2 got 3 at t 7655 subscriber 2 got 4 at t 8656 So each subscriber starts at 0 Great thanks This means that my PR above should fix this Yes every new subscriber should start the Observable from the beginning I have tried to make sure that s the case everywhere but apparently missed this one If an Observable does not want that behavior that is what the various multicast options are for such as publish replay cache etc Merged in https github com Netflix RxJava pull 379 so closing again',RxJava,false,true,false
